rxn_smiles,correct_top1,correct_top3,correct_top5
COc1ccc2nccc(C(O)CN3CCC(NCc4ccc5c(n4)NCCC5)CC3)c2n1>>CCO.COc1ccc2nccc(C(O)CN3CCC(N)CC3)c2n1.ClCCl.O=Cc1ccc2c(n1)NCCC2.O=S(=O)([O-])[O-].[BH4-].[Na+].[Na+].[Na+],False,False,False
CCc1cc2c(NCc3cccc([N+](=O)[O-])c3)nc(-c3cnccn3)nc2s1>>CCc1cc2c(Cl)nc(-c3cnccn3)nc2s1.NCc1cccc([N+](=O)[O-])c1,False,False,False
C#CC(I)OC(=O)C(C)NC(=O)CNC(=O)OC(C)(C)C>>C#CC(I)OC(=O)C(C)N.CC(C)(C)OC(=O)NCC(=O)O.CCN(CC)CC.CCN=C=NCCCN(C)C.Cl.ClCCl.O.O=C(O)C(F)(F)F.On1nnc2ccccc21,False,False,True
CCCN(C)C(=O)c1cc(C(=O)OCc2ccccc2)cc(-c2ccncc2)c1>>CCCN(C)C(=O)c1cc(I)cc(C(=O)OCc2ccccc2)c1.COCCOC.O=C([O-])[O-].OB(O)c1ccncc1.[Na+].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,True,True,True
COC(=O)c1c(C)nc(C#CCNC(=O)OC(C)(C)C)nc1Nc1cccc(C)c1>>C#CCNC(=O)OC(C)(C)C.CCN(CC)CC.COC(=O)c1c(C)nc(Cl)nc1Nc1cccc(C)c1.[Cu]I.c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,False,False,False
COCCOc1cnc2[nH]cc([N+](=O)[O-])c2c1F>>COCCOc1cnc2[nH]ccc2c1F.O=[N+]([O-])O,False,False,False
COC(=O)c1cc([N+](=O)[O-])ccc1C>>CC(C)=O.CI.Cc1ccc([N+](=O)[O-])cc1C(=O)O.O.O=C([O-])[O-].[K+].[K+],False,False,False
O=C1CC(COCc2ccccc2)C1>>CC(=O)O.CCOCC.O=C1CC(COCc2ccccc2)C1(Cl)Cl.[Zn],False,False,False
CCCc1cc(C(=O)NC(C)(C)C)no1>>CC(C)(C)N.CCCc1cc(C(=O)Cl)no1.ClCCl.O,True,True,True
COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)oc2c1OCCc1ccccc1>>BrCCc1ccccc1.COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)oc2c1O,False,False,False
NCc1ccc(Cl)c(Oc2cc(Cl)cc(C3CC3)c2)c1F>>C1CCOC1.CCOC(C)=O.NCc1ccc(Cl)c(Oc2cc(Cl)cc(Br)c2)c1F.[Br-].[Zn+]C1CC1.c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,False,False,False
CCCCCc1cc(O)c2c(c1)OC(C)(C)C(CCC(=O)O)C2C>>C1CCOC1.CCCCCc1cc2c(c(O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)c1)C(C)C(CCC(=O)O)C(C)(C)O2.CCCC[N+](CCCC)(CCCC)CCCC.[F-],False,False,False
CCOC(=O)c1c(C)cc(Cl)nc1N(C)CC>>CCNC.CCOC(=O)c1c(C)cc(Cl)nc1Cl.CCOC(C)=O.CN1CCCC1=O.O.[Na+].[OH-],True,True,True
COc1cccc(C(C)C(=O)c2ccccc2)c1>>CC(=O)[O-].CC(=O)[O-].CC(C)(C)[O-].CCC(=O)c1ccccc1.COc1cccc(Br)c1.[Na+].[Pd+2],False,False,False
O=Cc1cc2cc(OCc3ccccc3)cnc2[nH]1>>ClCCl.OCc1cc2cc(OCc3ccccc3)cnc2[nH]1,False,False,False
OCC1COC(C(Cl)(Cl)Cl)O1>>O=CC(Cl)(Cl)Cl.O=S(=O)(O)O.OCC(O)CO,False,False,False
S=C(Nc1ccccc1)NN1Cc2ccccc2C1>>CCN(CC)CC.CN(C)C=O.Cl.NN1Cc2ccccc2C1.O.S=C=Nc1ccccc1,True,True,True
CNC(=O)N(OC(=O)NC(C)(C)C)C(C)=O>>CC(=O)NOC(=O)NC(C)(C)C.CCN(CC)CC.CN=C=O.Cc1ccccc1.ClCCl,False,False,True
CCCCCN1C(=O)C(c2cc3c(cc2O)OCO3)c2c(Cl)ccc(Cl)c21>>CCCCCN1C(=O)C(O)(c2cc3c(cc2O)OCO3)c2c(Cl)ccc(Cl)c21.O=C1N(CCC2CC2)c2ccccc2C1(O)c1cc2c(cc1O)OCO2,False,False,False
CC(C)CCOC(=O)Cc1cc(C(=O)c2ccc(OCCC(C)C)c(OCCC(C)C)c2)ccc1OCCC(C)C>>CC(C)CCOC(=O)Cc1ccccc1OCCC(C)C.CC(C)CCOc1ccc(C(=O)O)cc1OCCC(C)C.CN(C)C=O.ClC(Cl)Cl.ClCCl.O.[Al+3].[Cl-].[Cl-].[Cl-],False,False,False
BrCCCCCCCCCCCCCCCCCCc1ccccc1>>Br.OCCCCCCCCCCCCCCCCCCc1ccccc1,False,False,False
O=C(Nc1ccc(COc2c([N+](=O)[O-])ncc3ccoc23)cc1)c1cccn(-c2ccc(F)cc2)c1=O>>CCOC(C)=O.CN(C)C=O.O.O=C(Nc1ccc(CBr)cc1)c1cccn(-c2ccc(F)cc2)c1=O.O=[N+]([O-])c1ncc2ccoc2c1O.[H-].[Na+],False,False,False
O=C(O)C(Cc1ccc(C(F)(F)F)cc1)C(O)c1cccc(F)c1>>CCOC(=O)C(Cc1ccc(C(F)(F)F)cc1)C(O)c1cccc(F)c1.CO.Cl.[Na+].[OH-],False,False,False
COC(=O)C1CCC(O)C1>>CO.COC(=O)C1CCC(=O)C1.[BH4-].[Na+],True,True,True
O=[N+]([O-])c1cccnc1NCc1ccc(F)cc1>>CC#N.CCN(C(C)C)C(C)C.NCc1ccc(F)cc1.O=[N+]([O-])c1cccnc1F,False,False,False
COc1ccc(CN2C(=O)c3ccccc3C2=O)cc1OC>>C1CCOC1.CCN(CC)CC.CCOC(=O)N1C(=O)c2ccccc2C1=O.COc1ccc(CN)cc1OC,False,False,False
CC(C)CC(CN1CCCC1C(=O)O)NC(=O)c1cccc2ccccc12>>CC(C)CC(N)CN1CCCC1C(=O)O.O=C(Cl)c1cccc2ccccc12.[NH-]CCCCc1ccccc1,False,False,False
NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1>>Cc1ccc(C)cc1.Cc1ccccc1.Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1.NC(=O)COCCCl.O=C([O-])[O-].[I-].[K+].[Na+].[Na+],True,True,True
Cc1ccc2c(C#N)cn(Cc3ccc4oc(-c5nc(C(C)(C)C)cs5)cc4c3)c2c1>>CC(C)(C)c1csc(-c2cc3cc(CCl)ccc3o2)n1.CN(C)C=O.Cc1ccc2c(C#N)c[nH]c2c1.Cl.[H-].[I-].[K+].[Na+],False,False,False
Cc1noc(NS(=O)(=O)c2ccccc2-c2ccccc2)c1Br>>Cc1noc(N)c1Br.O=S(=O)(Cl)c1ccccc1-c1ccccc1,False,True,True
O=C(c1ccc(F)cc1F)C1CCN(C(=O)c2ccccc2)CC1>>Cl.ClCCl.Fc1cccc(F)c1.O=C(O)C1CCN(C(=O)c2ccccc2)CC1.O=S(Cl)Cl.[Al+3].[Cl-].[Cl-].[Cl-],False,False,False
O=C(CN1CC(c2ccc(F)cc2)CC1=O)ON1C(=O)CCC1=O>>C(=NC1CCCCC1)=NC1CCCCC1.C1COCCO1.O=C(O)CN1CC(c2ccc(F)cc2)CC1=O.O=C1CCC(=O)N1O,False,False,False
COc1cc2c(Cl)ncnc2cc1OCCN1CCCC1>>CN(C)C=O.COc1cc2c(=O)[nH]cnc2cc1OCCN1CCCC1.Cc1ccccc1.O=S(Cl)Cl,False,False,False
COC(=O)c1cc(-c2ccccc2)c(=O)n2c1-c1sccc1S(=O)C2>>COC(=O)c1cc(-c2ccccc2)c(=O)n2c1-c1sccc1SC2.ClCCl.O=C(OO)c1cccc(Cl)c1,False,False,False
NC(=O)C1(C(=O)N(c2ccccc2)c2ccc(Oc3ccnc4cc(OCCCN5CC(O)C6(CC6)C5)ccc34)cn2)CC1>>CS(=O)(=O)OCCCN1CC(O)C2(CC2)C1.NC(=O)C1(C(=O)N(c2ccccc2)c2ccc(Oc3ccnc4cc(O)ccc34)cn2)CC1.O=C([O-])[O-].[Cs+].[Cs+],False,False,False
O=Cc1cn(Cc2ccc3cc(OCc4ccccc4)ccc3c2)cc1-c1ccccc1>>C1CCOC1.OCc1cn(Cc2ccc3cc(OCc4ccccc4)ccc3c2)cc1-c1ccccc1,False,False,False
CCc1ccc(Cc2ccc(NC(=O)OCc3ccccc3)cc2O)cc1>>C1CCOC1.CCc1ccc(Cc2ccc(N)cc2O)cc1.O=C(OCc1ccccc1)ON1C(=O)CCC1=O,False,False,False
O=C(O)c1ccc(NC(=O)N(c2c3ccccc3nn2-c2ccccc2)C2CCCCC2)c(Cl)c1>>C1CCOC1.CO.COC(=O)c1ccc(NC(=O)N(c2c3ccccc3nn2-c2ccccc2)C2CCCCC2)c(Cl)c1.[Li+].[OH-],False,False,False
O=Cc1cccc(OCCF)c1>>CCC(C)=O.FCCBr.O=C([O-])[O-].O=Cc1cccc(O)c1.[K+].[K+],False,False,False
CCCCCC1OCc2cc(C#N)ccc2O1>>CCCCCC1OCc2cc(C(N)=O)ccc2O1.O=S(=O)(Cl)c1ccccc1.c1ccncc1,False,False,False
O=c1c(Nc2ccccc2)cc(-c2ccccn2)cn1-c1ccccc1>>CC(=O)[O-].CC(=O)[O-].CC(C)(C)[O-].Cc1ccccc1.Nc1ccccc1.O=c1c(Br)cc(-c2ccccn2)cn1-c1ccccc1.[Na+].[Pd+2],False,False,False
Cc1cc(Cl)c(C(=O)O)c(Cl)n1>>CCOC(=O)c1c(Cl)cc(C)nc1Cl.O.O=S(=O)(O)O.[Na+].[OH-],False,False,False
CCOC(=O)c1nc2ccc(-c3ccc(O)cc3)cc2cc1C>>C1COCCO1.CCOC(=O)c1nc2ccc(Br)cc2cc1C.CCOC(C)=O.O.O=P([O-])([O-])[O-].OB(O)c1ccc(O)cc1.[K+].[K+].[K+].c1ccc(P(c2ccccc2)c2ccccc2)cc1,False,False,False
C=C(CC)C(=O)OCC>>C=O.CCOC(=O)C(CC)P(=O)(OCC)OCC.O.O=C([O-])[O-].[K+].[K+],False,False,False
CC(N)=NOC(=O)c1cc(C)c(-n2cc(-c3nc(C4CCOCC4)oc3-c3ccc(F)cc3F)ccc2=O)c(C)c1>>CC(=N)NO.CCN=C=NCCCN(C)C.CN(C)C=O.Cc1cc(C(=O)O)cc(C)c1-n1cc(-c2nc(C3CCOCC3)oc2-c2ccc(F)cc2F)ccc1=O.Oc1cccc2[nH]nnc12,False,True,True
CCOC(=O)C(C#N)=NOCF>>CCOC(=O)C(C#N)=NO.CN(C)C=O.CS(C)=O.FCBr.O.O=C([O-])[O-].[K+].[K+],False,False,False
CC(C)(C)OC(=O)N1CCC(Oc2ccc(N(Cc3ccc4ccc(C#N)cc4c3)S(=O)(=O)c3cccc(C(=O)O)c3)cc2)CC1>>CC(C)(C)OC(=O)N1CCC(Oc2ccc(NCc3ccc4ccc(C#N)cc4c3)cc2)CC1.O=C(O)c1cccc(S(=O)(=O)Cl)c1,False,False,False
CC(C)(C)OC(=O)COCCc1cccc(C#N)c1>>CC(C)(C)OC(=O)CBr.CCCC[N+](CCCC)(CCCC)CCCC.Cc1ccccc1.N#Cc1cccc(CCO)c1.O=S(=O)([O-])O.[Na+].[OH-],False,False,False
CC(C)Cc1nn(C)c(=O)c2c(SCCCC(=O)O)c(Cc3cccc4ccccc34)sc12>>C1CCOC1.COC(=O)CCCSc1c(Cc2cccc3ccccc23)sc2c(CC(C)C)nn(C)c(=O)c12.Cl.O.O.[Li+].[OH-],True,True,True
Nc1ccc(NCc2cnc(Nc3ccccn3)s2)cc1>>CC[SiH](CC)CC.Nc1ccc(N)cc1.O=Cc1cnc(Nc2ccccn2)s1,False,False,False
COCCNC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1>>CC(Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)C(=O)Cl.CCN(CC)CC.COCCN.ClCCl,False,False,False
CC(C)(O)C#Cc1cnc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2>>C#CC(C)(C)O.C1CCOC1.CC(C)NC(C)C.CN(C)C=O.NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1Oc1ncc(Br)cc12.O.[Cu]I.c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,False,False,False
CCOC(=O)c1ccc(OC(=O)c2ccc3c(c2)C(C)(C)CCS3)cc1>>CC1(C)CCSc2ccc(C(=O)O)cc21.CCN(CC)CC.CCOC(=O)c1ccc(O)cc1.ClC(Cl)Cl,False,False,False
Cn1cc(-c2ccc3nnc(Sc4ccc5nccc(N)c5c4)n3n2)cn1>>ClCCl.Cn1cc(-c2ccc3nnc(Sc4ccc5nccc(NC(=O)OC(C)(C)C)c5c4)n3n2)cn1.O=C(O)C(F)(F)F,True,True,True
COC(=O)C(Oc1ccc(Cl)cc1)c1ccc(Oc2ccc(Cl)cc2)cc1>>CO.COC(=O)C(Br)c1ccc(Oc2ccc(Cl)cc2)cc1.C[O-].O.Oc1ccc(Cl)cc1.[I-].[K+].[Na+].c1ccccc1,False,False,False
CS(=O)(=O)c1ccc(N2CCNCC2)cc1>>C1CNCCN1.CCCC[N+](CCCC)(CCCC)CCCC.CS(=O)(=O)c1ccc(Br)cc1.O.[I-],False,False,False
O=C(C(Cc1ccc(O)cc1)NS(=O)(=O)c1cccc2cnccc12)N1CCN(CCCc2ccccc2)CC1>>CO.O=C(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)NS(=O)(=O)c1cccc2cnccc12)N1CCN(CCCc2ccccc2)CC1.[Cl-].[K+].[Na+].[OH-],False,False,False
O=C(Nc1ccn(Cc2c(O)cccc2Cl)n1)c1c(F)cccc1F>>CCOC(C)=O.O=C(Nc1ccn(Cc2c(Cl)cccc2OCc2ccccc2)n1)c1c(F)cccc1F,False,False,False
C#Cc1ccc(OCCCCCCOC)cc1>>CC(C)OC(C)C.COCCCCCCOc1ccc(C#CC(C)(C)O)cc1.Cc1ccccc1.O.[H-].[Na+],False,False,False
Cn1c(-c2cccc(C(F)(F)F)c2)nc(-c2cncnc2)c1C(=O)N1CCC(N2CCCC2)CC1>>Cn1c(-c2cccc(C(F)(F)F)c2)nc(I)c1C(=O)N1CCC(N2CCCC2)CC1.OB(O)c1cncnc1,True,True,True
CCCc1cccc2c1C(=O)NS2(=O)=O>>C1CCOC1.CCI.Cc1cccc2c1C(=O)NS2(=O)=O.[Li]C(C)CC,False,False,False
O=C(NC1CCN(C(=O)c2ccc(-n3ccnc3)cc2)CC1)c1cccnc1>>NC1CCN(C(=O)c2ccc(-n3ccnc3)cc2)CC1.O=C(O)c1cccnc1,False,False,False
COC(=S)c1cc(Nc2ccc3c(c2)CCC3)c(C)s1>>COC(=S)c1cc(Br)c(C)s1.Cc1ccccc1.Nc1ccc2c(c1)CCC2.O=C([O-])[O-].[Cs+].[Cs+],False,True,True
CCOC(CSc1ccc2c(c1)CCN2C(C)=O)OCC>>CC(=O)N1CCc2cc(S)ccc21.CCN(C(C)C)C(C)C.CCOC(COS(=O)(=O)C(F)(F)F)OCC.ClCCl.O=S(=O)([O-])C(F)(F)F,False,False,False
COC(=O)c1c(O)cccc1OCCCCNC(=O)C(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)NC(=O)NC(Cc1ccccc1)C(=O)OC>>CCN(C(C)C)C(C)C.CN(C)C=O.COC(=O)C(Cc1ccccc1)N=C=O.COC(=O)c1c(O)cccc1OCCCCNC(=O)C(N)Cc1ccc(C2CC(=O)NS2(=O)=O)cc1,False,False,False
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCC(=O)NCCCO)cc2)cc1>>Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCC(=O)O)cc2)cc1.NCCCO,False,False,False
COc1cc(C(F)(F)F)ccc1C=O>>C[O-].O=Cc1ccc(C(F)(F)F)cc1F.[Na+],True,True,True
CC(C)(C)OC(=O)NC1CCN(CCNC(=O)OCc2ccccc2)CC1>>CC#N.CC(C)(C)OC(=O)NC1CCNCC1.CN(C)C=O.O=C(NCCBr)OCc1ccccc1.O=C([O-])[O-].[K+].[K+],True,True,True
CC(C)(C)[Si](C)(C)OCCCCCCl>>CC(C)(C)[Si](C)(C)Cl.CN(C)C=O.OCCCCCCl.c1c[nH]cn1,False,False,False
CN1CCc2ccc(Nc3ncc(F)c(-c4c(-c5cccc(NC(=O)c6c(F)cccc6F)c5)nn5ccccc45)n3)cc2C1>>C1CCOC1.CN1CCc2ccc(Nc3ncc(F)c(-c4c(-c5cccc(N)c5)nn5ccccc45)n3)cc2C1.CO.O=C(Cl)c1c(F)cccc1F,False,False,False
Cc1onc(-c2ccccc2)c1C(=O)Cl>>Cc1onc(-c2ccccc2)c1C(=O)C(=O)O.O=S(Cl)Cl.c1ccncc1,False,False,False
O=Cc1ccccc1O>>ClCCl.O.OCc1ccccc1O.[Na+].[OH-],True,True,True
Cc1cn(-c2ccc(Nc3nnn(Cc4ccccc4)n3)cc2C#N)cn1>>Cc1cn(-c2ccc(Br)cc2C#N)cn1.Nc1nnn(Cc2ccccc2)n1,False,False,False
CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]cc3c1CCOC3=O)C(=O)N2>>CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2c(c1)CC(=O)N2.O=Cc1[nH]cc2c1CCOC2=O,False,False,False
COc1ccc2ccc(O)c(-c3nnc(OC(C)c4ccccc4)c4ccccc34)c2c1>>C1CCOC1.CC(O)c1ccccc1.COc1ccc2ccc(O)c(-c3nnc(Cl)c4ccccc34)c2c1.[H-].[Na+],False,False,False
CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5ccc(OCC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1>>CC(C)O.CCCN1CCC(c2ccc(N)c(OCC)c2)CC1.CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.C[O-].Cc1ccc(S(=O)(=O)O)cc1.ClCCl.[Na+],False,False,False
CCn1cc(-c2cnc3ccc(Sc4nnc5ccc(C)nn45)cc3c2)cn1>>C1COCCO1.CCn1cc(B2OC(C)(C)C(C)(C)O2)cn1.Cc1ccc2nnc(Sc3ccc4ncc(Br)cc4c3)n2n1.O.O=C([O-])[O-].[K+].[K+],False,True,True
O=C(Cc1ccc(F)cc1)NCC1CN(Cc2ccc(Cl)c(Cl)c2)CCO1>>NCC1CN(Cc2ccc(Cl)c(Cl)c2)CCO1.O=C(O)Cc1ccc(F)cc1,False,False,False
CC(C)Oc1ccc(N2CCC3(CCC(O)CC3)C2=O)cc1>>CC(C)Oc1ccc(N)cc1.CCOC(=O)C1(CCOC)CCC(O)CC1,False,False,False
c1ccc2c(C3CCNCC3)csc2c1>>CCOC(=O)Cl.CN1CCC(c2csc3ccccc23)CC1.Cc1ccccc1,False,False,False
COc1cc(-c2cncc(-c3ccc(C(=O)N4CCN(C(C)C)CC4)cc3)c2)nc(-c2cccc(C)n2)n1>>CO.Cc1cccc(-c2nc(Cl)cc(-c3cncc(-c4ccc(C(=O)N5CCN(C(C)C)CC5)cc4)c3)n2)n1,False,False,False
CC(C)(C)C1=NC(c2ccccc2P(c2ccccc2)c2ccccc2)CO1>>CC(C)(C)C1=NC(c2ccccc2I)CO1.ClP(c1ccccc1)c1ccccc1.O.[Li]C(C)(C)C,False,False,False
Cc1oc(-c2ccccc2)nc1CSc1ccc(C=C2SC(=O)NC2=O)cc1>>C1CCNCC1.CCO.Cc1oc(-c2ccccc2)nc1CSc1ccc(C=O)cc1.O=C1CSC(=O)N1,False,False,False
O=C(O)C=CC(=O)NCCCCCCCCCCCCCCCCCCCC(=O)O>>CCO.NCCCCCCCCCCCCCCCCCCCC(=O)O.O=C1C=CC(=O)O1.[Na+].[OH-],False,False,False
Oc1cccc(-c2ncco2)c1>>Br.COc1cccc(-c2ncco2)c1.O=C([O-])O.[Na+],False,False,False
O=C(Nc1cc(-c2ccc(Oc3ccccc3)cc2)ccc1C(=O)O)c1ccccc1>>CC(C)(C)OC(=O)c1ccc(-c2ccc(Oc3ccccc3)cc2)cc1NC(=O)c1ccccc1.O=C(O)C(F)(F)F,False,False,False
CCc1cccc(CC)c1-c1nc(C)c(CN(C)C2CCCc3ccccc32)c(N2CCC3(CC2)OCCO3)n1>>C1CC2(CCN1)OCCO2.CCOC(C)=O.CCc1cccc(CC)c1-c1nc(C)c(CN(C)C2CCCc3ccccc32)c(Cl)n1.O=C([O-])O.[Na+],False,False,False
Nc1sc(Cl)cc1C(=O)c1ccccc1>>ClCCl.Nc1sccc1C(=O)c1ccccc1.O=C1CCC(=O)N1Cl,False,False,False
COC(=O)COc1ccc(Cl)c2nc(C)c(Cc3ccc(S(C)(=O)=O)cc3)c(C)c12>>CCOC(C)=O.CN(C)C=O.COC(=O)CBr.Cc1nc2c(Cl)ccc(O)c2c(C)c1Cc1ccc(S(C)(=O)=O)cc1.O=C([O-])[O-].[K+].[K+],False,True,True
COc1ccc(COc2cccc(OCC3CC3)c2-c2cc(C3CCCN(C(=O)OC(C)(C)C)C3)c(CO)c(N)n2)cc1>>C1CCOC1.COCCO[AlH2-]OCCOC.COc1ccc(COc2cccc(OCC3CC3)c2-c2cc(C3CCCN(C(=O)OC(C)(C)C)C3)c(C(=O)OC(C)(C)C)c(N)n2)cc1.[Na+],False,False,False
Cc1c(F)cc(CCC(=O)O)cc1F>>CCCCOC(=O)CCc1cc(F)c(C)c(F)c1.CO.O.[Na+].[OH-],False,False,False
CCCCCCCCCCCCCCCCCCOc1cc(C(=O)O)cc([N+](=O)[O-])c1>>C1COCCO1.CCCCCCCCCCCCCCCCCCOc1cc(C(=O)OC)cc([N+](=O)[O-])c1.CO.[Na+].[OH-],False,False,False
COC(=O)c1ccc[nH]1>>CO.C[O-].O=C(c1ccc[nH]1)C(Cl)(Cl)Cl.[Na+].[Na],False,False,False
CC(C)(C)OC(=O)NC(CCl)Cc1ccc(I)cc1>>C1CCOC1.CCN(CC)CC.CN(C)C=O.CO.COC(=O)C(Cc1ccc(I)cc1)NC(=O)OC(C)(C)C.CS(=O)(=O)Cl.Cl.O.[BH4-].[Cl-].[Li+].[Na+],False,False,False
COc1cc(-c2cccc(C(F)(F)F)c2)cc(C)c1I>>COc1cc(-c2cccc(C(F)(F)F)c2)cc(C)c1N.Cl.O.O=N[O-].[I-].[K+].[Na+],False,False,False
CCOC(=O)C(C)(C)Oc1cccc2c1ccn2CCCCl>>CCOC(=O)C(C)(C)Oc1cccc2[nH]ccc12.CS(C)=O.ClCCCBr.O.[K+].[OH-],False,False,False
ClC1CCN(Cc2ccccc2)C1>>ClC(Cl)(Cl)Cl.O.O=C([O-])O.OC1CCN(Cc2ccccc2)C1.[Na+].c1ccc(P(c2ccccc2)c2ccccc2)cc1,False,False,True
O=C(O)CN1CCN(CC(=O)O)CCN(CC2CCC(=O)O2)CCN(CC(=O)O)CC1>>CC(C)O.O.O=C(O)CCC1CO1.O=C(O)CN1CCNCCN(CC(=O)O)CCN(CC(=O)O)CC1.[Na+].[OH-],False,False,False
CCN1CCN(CCNc2ncnc3oc(-c4ccc(OCCN5CCCC5)cc4)c(-c4ccccc4)c23)CC1>>CC#N.CCN(C(C)C)C(C)C.CCN1CCN(CCN)CC1.ClCCl.Clc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c12,False,False,False
Oc1ccc2c(c1)C13CC2c2ccccc2C1CN(CC1CCCC1)C3>>Cl.Cl.Nc1ccc2c(c1)C13CC2c2ccccc2C1CN(CC1CCCC1)C3.Nc1ccc2c(c1)C13CC2c2ccccc2C1CN(CC1CCCC1)C3.O.O=N[O-].[Na+],False,False,False
CN(C)C(=O)c1ccc2c(CN)cccc2c1>>CCO.CN(C)C(=O)c1ccc2c(C#N)cccc2c1.[H][H].[NH4+].[OH-],False,False,False
O=C=Nc1cccc2cnccc12>>CN(C)c1ccncc1.ClCCl.Nc1cccc2cnccc12.O=C(Cl)Cl,True,True,True
CCSC(=S)N1Cc2[nH]c3ccccc3c2CC1C(=O)O>>CCI.CCO.O=C(O)C1Cc2c([nH]c3ccccc23)CN1.S=C=S.[K+].[OH-],False,False,True
CC1(C)OCC(CNc2c([N+](=O)[O-])cnc3cc(Br)ccc23)O1>>CC1(C)OCC(CN)O1.O.O=[N+]([O-])c1cnc2cc(Br)ccc2c1Cl,False,False,False
COC(=O)c1cc(Nc2cc(C)[nH]n2)nc(N2CCCC2c2cc(-c3ccccn3)no2)n1>>CO.Cc1cc(Nc2cc(C(=O)O)nc(N3CCCC3c3cc(-c4ccccn4)no3)n2)n[nH]1.O=S(=O)(O)O,True,True,True
Clc1c[nH]nc1-c1cccs1>>CN(C)C=O.O=C1CCC(=O)N1Cl.c1csc(-c2cc[nH]n2)c1,False,False,False
CCOC(=O)c1ccc(C=Cc2ccc3c(c2)C(=O)CCC3(C)C)cc1>>C=Cc1ccc(C(=O)OCC)cc1.CC1(C)CCC(=O)c2cc(Br)ccc21.CCN(CC)CC.Cc1ccccc1P(c1ccccc1C)c1ccccc1C,False,False,False
CCCN(CCC)C(CCCN(C)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1)C(=O)O>>CCCN(CCC)C(CCCN(C)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1)C(=O)OCC.Cl,False,False,False
Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCCC(N)=O)cc1C2>>CN(C)C=O.Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)O)cc1C2.NC(=O)CCCl.O.O=C([O-])[O-].[K+].[K+],False,False,False
c1cc2c(c(OC3CNC3)c1)CCC2>>CCO.Cl.c1ccc(C(c2ccccc2)N2CC(Oc3cccc4c3CCC4)C2)cc1,False,False,False
O=[N+]([O-])c1cc(OCc2cccc(F)c2)ccc1Cl>>Fc1cccc(CBr)c1.O=[N+]([O-])c1cc(O)ccc1Cl,False,False,False
CCOP(=O)(OCC)c1ccc(N)cc1>>CCO.CCOP(=O)(OCC)c1ccc([N+](=O)[O-])cc1.[H][H],False,False,False
CSc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2>>C1CCOC1.CCO.CCOC(=O)C1=Cc2cc(Cl)cc(SC)c2OC1C(F)(F)F.O.[Na+].[OH-],False,True,True
N#Cc1cc(-c2ccccc2)ccc1F>>Cc1ccccc1.N#Cc1cc(Br)ccc1F.O.O=C([O-])[O-].OB(O)c1ccccc1.[Cs+].[Cs+],False,False,False
